Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
2944,9,1351,1,99,6126,2026,1128
3597,8,1356,2,4,6127,7696,2620
3598,7,1612,1,6988,6128,8503,2495
2946,6,45,1,427,6132,2603,138
3599,5,48,1,428,6135,3618,195
3600,3,52,1,430,1764,3840,196
29,2,461,43,4792,1765,1081,1314
30,1,3403,40,5667,1766,3131,1663
3601,2678,492,54,51,2221,90,1319
2949,961,1007,9,1967,6881,1679,1230
2951,61,348,5,4696,6886,2921,222
2952,59,1031,59,59,6887,3768,2929
3602,35,1035,23,60,6888,260,2899
3603,34,1037,9,61,6890,2291,2841
2954,23,1,8,1,6892,5117,81
3604,21,2,24,2,6893,1910,80
2955,20,1030,7,58,6894,2605,2675
2995,18,1034,2342,59,6895,4262,2645
3225,17,1036,50,60,6896,1505,2587
2962,16,1,43,1,121,4659,1
3227,15,1029,12,57,134,5186,2756
3605,14,1033,3641,58,223,4721,2726
3606,13,1035,17,59,2691,3723,2668
3607,12,1028,1,56,2692,5197,2755
3589,10,1032,36,57,2694,2066,2725
3590,9,1034,18,58,2695,4466,2667
3591,8,1043,3,5,2696,2546,2672
791,7,1026,2,158,4201,1905,526
2535,6,1030,6,54,6874,313,2845
2940,5,1032,21,55,6876,837,2815
2941,4,63,1,56,6877,6933,2757
2972,3,1045,39,166,6878,2607,1429
3608,2,13,1,47,6879,2753,71
3221,1,180,2,141,257,1690,256
3595,1,641,4,379,348,3112,176
392,4,31,5504,144,774,2777,280
728,5,175,5522,4626,803,4008,57
1280,1913,48,38,103,805,3820,175
2943,5183,2953,1,129,806,2698,1745
3596,1314,2955,1,487,3236,3997,1862
3597,1291,2957,66,135,3240,8683,1741
2945,1289,2959,14,491,3241,813,1495
3598,1281,129,28,7577,3242,8397,788
3609,1162,2961,18,551,3243,1231,751
2948,1158,521,3,27,6863,704,1413
2950,1154,195,1,42,6871,4302,55
2951,1121,37,3,85,6872,2610,18
3610,1062,449,1553,88,74,110,1443
3601,1061,559,1,96,195,6503,1424
3611,1060,2963,5,125,255,7329,2388
3602,1059,260,5251,18,287,9951,326
2953,1058,556,5,90,797,3319,1498
3603,1057,5,5,97,798,254,103
2954,1056,1062,36,2772,831,5703,627
3966,1054,1378,5273,2953,944,1052,458
1,1052,2035,11,21,947,3968,2564
2,1048,1419,12,125,979,1267,48
3,1047,3950,1,140,1031,1705,1377
4,1045,1050,27,6,6044,4478,2966
5,1044,22,2,102,6860,8106,276
3967,1042,638,83,78,6861,3151,77
6,1041,634,2,80,1240,8854,87
7,1040,631,1,81,5275,1259,49
8,1037,2,31,5,5277,5449,59
9,1035,628,6,84,5278,3714,21
5,1034,625,7,86,5279,1013,23
6,1033,613,6,88,5283,1451,76
7,1032,4,32,8,5284,4224,2
27,1031,636,7,2692,6852,7852,89
1,1030,591,5,12,6853,6197,286
4,1029,1807,997,13,6854,7807,1547
5,1028,550,493,91,6855,323,2236
7,1027,552,360,93,6856,3604,682
342,1026,555,5309,76,6857,4651,683
26,1025,4,25,7,6858,1735,292
3967,1023,8,19,250,150,6695,49
3968,1022,1808,18,10,761,477,1305
3969,1021,563,24,1,858,4436,2260
1,1020,569,14,1,2049,3771,1747
3,1018,574,37,3,2050,3998,926
4,1017,635,23,77,2056,1570,329
5,1016,2,63,3,5040,1225,61
3969,1014,579,3,12,5051,1373,1220
1,1013,584,1,17,6841,2070,2502
2,1012,1809,2,8,6845,186,1488
3,1008,587,1,13,6847,5298,2013
4,1007,591,1,16,6848,4480,1842
3969,1004,594,5,14,6849,593,2329
1384,994,548,14,86,6850,1460,2295
3970,992,595,13,15,290,1844,745
24,991,598,7,16,3151,1465,746
3971,990,636,3945,18,3152,2704,146
3972,987,599,32,75,3153,593,2012
3973,984,603,6,68,3154,2201,2504
3974,983,628,8,79,3155,5775,16
3975,962,605,11,67,3162,7258,2456
3976,956,2,1,3,3163,4932,43
3977,954,611,3912,220,6827,2246,2593
1,699,616,13,63,6831,7299,2497
2,695,621,18,12,6834,4725,2571
1,533,1810,16,6,6836,5381,1554
2,532,586,19,11,6837,2183,1947
2524,531,561,4,5,6838,7647,2011
3484,530,626,11,219,302,1281,2544
3485,529,637,2,73,362,9608,80
3977,528,631,1,77,536,3905,14
3978,109,632,90,149,641,4159,2577
3979,36,1,8,2,642,5170,48
3980,16,640,83,2684,643,3334,87
1,13,595,1,4,644,7725,288
349,12,1811,135,5,6818,7525,1549
3966,11,585,97,10,6819,2821,1952
3978,10,546,271,83,6821,9095,2234
3979,9,642,3,70,6822,918,75
3980,8,638,2,72,6823,6693,85
4369,7,635,8,73,6824,3852,47
1,6,632,627,76,6825,4279,19
2,5,629,2,78,124,102,21
33,4,617,5475,80,155,7639,78
4695,2,609,59,217,228,377,2550
20,68,641,76,218,1211,2852,2488
4696,69,646,15,16,1411,6694,2237
4697,71,4,5,243,1452,4216,243
4698,72,641,98,2682,1485,6462,39
4699,73,619,4,15,1486,5756,2528
4700,97,1812,2,3,1487,8536,1597
4701,133,624,24,216,1490,7434,2501
4702,145,643,1,71,1492,2341,2461
4703,617,639,19,70,1643,867,2413
2956,619,636,8,18,1644,2437,27
3592,1524,633,12,68,1767,872,37
3205,1530,630,176,70,67,4082,1
4790,3025,630,1,71,164,1724,29
3579,5707,601,5558,74,311,1122,27
3583,5711,603,5548,76,990,7113,2328
3593,5712,657,1,146,1014,2794,2534
3584,5714,3209,3,57,1043,5182,2590
3594,7062,1141,3,79,1044,1322,2522
4791,7628,3210,5926,158,1071,278,946
4792,7629,1813,1730,158,2802,1924,757
4793,7655,1814,580,159,2803,8866,756
3590,7656,72,2,1256,2804,7107,411
894,7702,1816,58,240,2805,1081,1354
1,7703,1219,3889,12,2806,1764,1330
2136,17,209,307,148,4928,5550,1437
1263,14,3354,3834,322,64,4466,2265
3422,13,3355,4,331,6746,3338,2140
1,12,1056,1906,449,6760,4117,1427
19,11,1060,50,457,6761,900,1425
22,10,1062,14,14,6771,3388,490
5986,9,1241,36,129,6777,2245,121
7,8,201,32,516,6784,221,414
6384,7,203,89,304,6789,2349,897
6480,6,1161,42,476,6793,3813,1187
6481,5,3,323,478,6794,2074,168
6482,4,1199,321,479,6795,1763,1082
6483,3,247,7,481,6796,2536,1275
1,2,84,5,241,6797,1937,109
1703,1,609,1,107,6798,1017,1388
6528,1,484,279,58,70,3925,1431
6529,965,72,3,61,357,1442,30
4960,957,42,34,17,5969,5788,17
6531,698,88,11,236,5970,4252,185
1702,63,89,16,232,5971,1318,99
6532,58,9,2,62,5972,1007,211
6533,45,4,8,25,5973,901,133
6527,37,667,3,64,5974,1673,1024
6528,36,1210,5,104,5975,1017,647
4959,31,310,2,66,5976,4215,1404
6534,29,38,10,69,5977,5117,11
6535,27,1211,12,110,5978,6268,418
530,1,1213,1,113,6007,5919,648
597,2,781,40,72,6008,4687,1256
532,3,1155,3353,6,165,2116,1406
533,39,502,18,12,348,4002,1279
534,40,326,249,15,968,4469,1358
6878,41,35,5403,63,982,3986,85
1,42,864,348,3445,983,4412,1379
4,43,337,60,65,2386,4608,1076
3,44,534,3892,20,3212,5547,1342
2133,45,341,27,114,3213,3120,1157
341,46,1221,625,17,3214,4696,978
6921,47,1223,620,23,6700,3714,1036
1,52,544,3348,30,6740,4118,1302
1,4422,1234,240,71,6741,3886,839
1,4423,1236,5,116,6742,3421,420
6636,4424,552,2034,117,6743,882,1133
1046,4425,346,19,4599,69,673,1356
1,4426,676,2028,118,120,3627,1091
2,4427,1222,8,119,5304,1981,1031
3,4428,1241,3936,120,5305,4116,651
1,4429,1245,2305,121,5306,5490,153
2,4430,1250,2212,122,5307,1667,725
3,4431,680,1858,123,5308,2379,1198
4,4432,1255,127,124,5309,3260,427
5,4433,21,206,8,5310,1145,3
6,4434,1183,263,473,5311,2844,1208
7,4435,1188,2,474,5312,3771,1247
8,4436,427,8,7453,5313,4683,160
9,2,1089,51,5589,5314,3617,2689
1,1,1489,1,166,5315,3785,2268
2,1,1541,53,270,6304,856,2035
62,969,2514,3,167,6305,2705,2045
3,21,762,1,3,6306,3529,1023
63,4,357,27,68,6307,3304,650
4,3,291,139,3439,6308,238,27
5,2,815,20,12,6309,3661,17
7,1,644,22,72,6310,4315,63
8,7645,66,37,23,6311,6195,428
64,7646,9,4,347,6312,3478,436
65,970,19,511,21,6313,3561,586
66,22,14,3,77,6314,838,692
67,5,611,1,24,6315,281,104
68,4,567,209,289,6318,9156,2077
69,3,597,3932,378,6319,860,202
1,2,570,140,290,80,207,1225
61,1,575,166,291,246,3542,584
2,5181,580,93,294,313,5543,1715
60,5182,1083,7,55,1557,357,1436
1,5183,374,5,66,1558,7619,150
2,5184,839,3396,5379,1665,224,20
4,5185,430,6,168,1666,7129,2078
6,5186,587,3,245,2124,4779,1411
1,23,593,31,368,2442,174,10
3,6,2977,30,67,2443,2466,1905
4,4,3210,28,323,2444,3585,1754
5,2,3211,2,322,2445,5702,1755
7770,1,176,1,3,2446,610,79
7768,7643,241,10,57,6663,4972,192
1,7644,162,14,6,296,513,110
3,972,42,4,18,297,1775,23
4,72,178,4,111,1238,4866,81
1,71,67,2,64,1251,4478,41
2,70,430,2,49,1264,1086,1309
3,69,192,3,54,1265,1551,125
1,68,540,3,57,1266,389,1290
2,67,523,1,4,1267,2022,1276
1,66,361,307,48,1268,3871,1443
8814,65,14,2,3,1269,47,31
1,64,208,1,5,1270,9049,16
2,63,218,126,15,6656,3807,56
3,62,630,1,96,6660,6411,534
1,60,226,3,102,6661,8662,225
2,59,896,44,104,40,10387,327
3,58,354,2,108,75,6737,160
4,57,3409,47,415,175,1725,1275
1,56,158,1,43,301,1925,73
2,55,254,13,46,940,359,1388
3,54,499,10,69,942,3237,536
4,53,347,9,7,948,652,1355
5499,52,368,2,2,949,2465,1375
5500,51,6,1,4581,954,2406,33
1,50,340,106,105,957,3853,191
2,49,229,197,58,6649,806,151
5501,48,3409,529,507,6650,7784,788
5502,47,3410,117,508,6652,7664,791
1,46,3411,238,509,6654,6451,792
7147,45,144,458,40,51,704,42
7148,44,268,4,43,267,3497,1419
5499,43,382,82,1,298,1084,1406
1,42,375,1,45,299,1742,1474
2,41,176,40,52,469,8452,79
3,40,628,6220,332,1209,2587,105
4,39,689,4550,3,1408,5254,306
5,38,18,4287,97,1409,7974,209
2,37,142,1365,98,1410,7491,251
3,36,146,99,103,2193,1290,144
4,35,50,63,38,3350,284,89
5,34,462,1243,41,4353,3327,1372
6,7,572,44,49,6646,7417,1353
2,6,273,112,65,6647,5801,255
1,5,75,162,87,60,8435,46
2,4,569,4386,43,504,7917,1427
1402,3,18,3978,50,825,1103,32
1340,2,547,265,95,2522,1791,55
3,1,18,4364,97,2630,5445,385
4,7177,614,146,84,2638,2042,352
1308,7178,630,1622,3,2646,1521,482
5,8,136,4065,93,4184,6625,104
6,6,2976,40,121,6634,3008,934
1,4,60,5886,28,6635,1693,129
1,3,472,97,31,6636,3587,1332
2,2,582,99,39,6641,246,1313
1,1,579,90,33,6643,695,1387
214,974,2121,94,82,6644,1417,1437
810,73,1069,104,15,157,4418,1774
1134,9,1072,7386,22,173,7623,484
1547,8,1076,95,2837,183,1328,2519
1,7,39,5777,155,268,1591,634
813,6,1,111,9,282,7360,130
426,5,934,100,3713,342,574,199
4,4,1137,3798,33,351,7391,1829
1133,3,1153,25,102,385,5240,2309
211,2,1156,21,103,391,3388,1708
210,1,1159,4019,104,395,4178,2155
814,28,1161,86,105,603,8450,1974
1284,10,745,105,2458,3934,1463,35
815,6,1422,5,6201,4511,1008,1482
816,5,743,1578,988,6608,7948,2221
817,4,1167,41,966,207,4324,2001
818,3,1170,3944,107,281,4669,834
819,2,1173,83,108,299,1691,1422
820,1,1178,8,109,997,3196,835
1280,1,1182,3001,2459,1001,4534,2007
821,8304,1315,6,6203,1002,344,1601
1279,2,1184,38,110,3270,8253,824
509,1,1188,3960,111,3272,2559,823
138,2,848,6686,112,3274,3708,318
822,1,1192,1602,113,3275,8474,822
823,4,481,102,423,6380,611,427
824,3,1198,108,114,6603,515,821
825,2,1201,90,115,6605,1016,820
826,1,1203,3948,116,6606,2203,819
812,7584,1208,93,117,74,1663,1707
1130,7587,1209,1504,120,169,4641,1706
215,7588,1215,85,122,1401,7129,1330
425,81,1221,4061,123,1496,635,1325
1,80,1224,1562,100,3896,1175,2024
214,5,1228,1,101,4490,1206,2042
2,4,1233,2,124,4491,5520,1705
213,3,1241,154,125,4496,1020,1424
1029,2,1245,5620,126,4497,4388,836
3,1,1247,6343,127,4498,1985,817
1134,3,1254,6250,128,4499,5172,837
4,4,1258,4304,129,4500,7969,814
212,15,1261,1537,130,4502,2165,813
1030,16,1264,4,2462,6600,3191,838
1131,8304,1269,1507,131,39,6482,839
211,5,1274,92,132,135,296,809
813,4,1277,330,133,181,289,808
1285,83,1281,285,134,242,9882,807
814,6,1285,286,135,308,8729,1851
1132,5,1290,377,136,713,6305,805
816,1,1294,49,137,715,3218,804
1031,1,1297,53,23,716,6006,2268
1555,2,1300,99,27,727,57,2081
1032,16,1305,309,29,734,9077,2158
882,19,1308,4022,30,735,9765,1700
5,2,1310,80,31,739,268,2067
1133,3,850,77,1,6595,2529,878
1,4,33,4141,4,6596,10016,22
1028,5,1459,340,62,93,330,909
2,6,1468,379,59,297,527,1796
1135,7,14,245,7265,392,8156,4
213,11,72,409,6580,1176,250,171
1029,12,29,342,11,1178,5984,64
212,1,32,2,6600,1195,1836,179
812,1,19,378,14,1603,1623,8
1286,2,26,1650,15,1604,9460,20
813,3,855,3099,69,1761,351,909
1131,4,857,489,44,1762,583,1162
1030,5,862,263,2,6579,9920,1384
1031,1,126,58,16,6588,8841,111
881,2,868,268,71,6589,3796,1368
1132,3,871,257,72,6590,6450,1416
1143,4,880,343,73,38,3305,651
1144,5,883,339,3,178,5771,900
215,9,886,226,118,179,8609,1102
1027,8288,567,2056,1,237,9959,1358
1,8289,811,5824,74,674,5809,1426
1136,2,893,396,903,3784,3201,1256
214,3,896,23,75,3785,6605,1333
1028,4,900,16,76,3786,7624,1088
213,5,160,324,17,6188,3321,258
811,1,904,56,77,6250,514,536
1287,1,73,14,24,6253,7313,304
812,2,484,302,66,6573,3613,538
1029,3,908,1607,78,6574,136,1145
1030,5,911,343,79,6577,9492,1017
3,6,915,413,80,180,1871,1174
1131,2,919,394,81,301,9481,1271
135,1,924,5825,82,701,7747,543
1137,2,928,11,83,702,1597,1198
215,7,931,325,84,704,7089,1257
1027,6,933,15,85,706,4391,551
214,5,936,1,904,707,341,667
1288,1,938,88,86,2545,17,591
811,9,941,342,87,6550,8698,589
1028,17,944,341,88,6563,1881,587
1029,15,949,4408,89,6564,1972,586
2,12,953,81,90,6565,1855,761
1130,3,958,141,91,6566,3830,14
1148,2,963,3,92,6571,6629,910
1149,1,967,143,93,128,7171,309
1150,1,969,46,94,717,8112,308
216,2,973,138,95,739,8834,307
809,3,31,148,6605,740,2999,105
1289,1,21,7430,4590,2538,206,5
1028,3,9,139,6583,2539,8745,210
1129,8293,200,5821,6581,2540,5826,184
1182,3,399,8,297,2541,456,1607
1183,4384,396,155,294,2542,57,1616
2,5145,395,144,290,2543,7991,1530
1184,4381,256,13,287,6544,7942,396
1134,4383,840,3842,321,6545,26,319
1215,4384,522,4,11,6546,2788,1442
403,4407,32,3,12,6548,6709,121
151,9170,27,1,20,4746,619,88
152,9171,143,50,56,6529,3161,274
153,9172,678,5530,294,6530,325,194
154,9173,68,358,59,6531,5859,298
404,4382,196,4071,65,6532,6547,233
405,8279,85,35,18,6533,5219,193
406,1,93,26,327,6534,6444,327
878,8278,2708,31,331,6535,2950,1187
389,110,2712,28,332,6536,689,869
155,99,125,27,49,6537,2369,43
156,97,405,2,50,6540,179,1428
157,8274,400,4190,400,6541,6798,1455
879,7410,505,29,299,6542,1182,1540
1348,391,114,30,44,137,3766,13
158,4637,238,8,5,202,2784,1434
159,4638,110,6,8,470,4364,19
160,1,244,15,5324,501,8380,1416
1216,2,251,19,7,525,211,1245
7838,1,107,22,2,526,2472,55
1,1353,792,4240,3384,1540,9959,1409
2,1352,265,42,4,3408,5945,1106
2,1349,439,44,17,4109,7525,1373
3,1348,1092,588,292,4114,526,1000
4,1339,1095,438,273,6525,5714,994
5,1309,1097,439,22,6526,610,744
6,1205,480,495,56,6527,3144,1163
7,1061,274,76,4538,3999,6548,1386
2034,785,608,448,62,6498,9306,1228
178,781,297,1510,5357,6504,2033,648
4641,780,486,83,323,6505,7567,1234
4642,779,497,444,15,6506,6530,1268
4643,778,922,423,1827,6507,3264,686
4644,357,931,18,1826,6508,3822,455
4645,354,1106,401,330,6509,3556,200
1,154,12,493,53,6510,9424,33
2,1970,93,441,302,6511,8641,79
1,1979,904,422,8,6512,2784,470
1,1984,2274,14,9,6513,5256,2600
627,1985,2282,2,6507,6522,2209,1471
7568,1986,349,1,26,1710,5903,1529
1,1987,348,3713,3,1742,688,1415
1,1988,3402,3832,1510,2083,939,1436
2,1989,345,87,3,2084,7728,1489
3,1990,36,984,4533,2085,487,48
4,1991,1649,3408,147,2086,8726,1224
5,1992,3403,180,166,2087,8494,1434
6,1993,3404,2088,167,2088,981,1225
7,1994,3405,52,168,6491,2627,1226
8,1995,3406,34,169,6492,5772,606
9,1996,306,3888,58,6494,87,1401
1072,1997,331,30,55,6495,3306,1494
1,1998,330,83,52,6496,468,55
6328,1355,110,2365,49,6076,882,1421
1,1353,352,5515,33,6084,3268,1527
6329,1346,350,87,190,6085,5876,305
2,1345,532,40,21,6086,286,1340
1,1341,2,1918,19,6087,6987,167
3,519,545,325,17,6088,1453,1173
5,1,548,36,12,6089,2490,940
2,1,3,3818,6,6090,8458,74
4,2,375,3826,4,6091,153,1087
6330,3,507,59,1,6092,8393,1137
2,4,554,7,1,6093,5464,1321
1,5,549,1298,9,6488,9213,1354
1,6,577,85,312,6489,404,1070
60,1557,379,5516,45,1402,1330,1168
61,1356,590,33,48,1786,379,1144
59,1355,596,2093,315,3634,3135,1215
58,1354,607,376,7,3639,7918,1249
57,1353,615,14,316,3644,6236,1115
56,1352,618,6978,380,3645,3448,830
55,1351,624,6982,318,3646,6152,520
54,1347,631,1,134,5124,5707,1259
7709,1342,639,2,99,5176,3341,1344
7710,1,647,3,7532,5765,5004,1184
1,2,654,7,492,6476,831,1399
3,7361,127,2,38,6484,4915,14
4,7362,662,14,61,6486,3773,79
1,7363,17,3,58,4966,4161,1360
1131,7364,18,10,55,6462,5835,6
1454,7365,458,1,52,6464,89,1196
599,7366,4,17,40,6465,8777,112
703,7367,479,6,36,6466,843,821
600,7368,2,3704,301,6467,8808,1110
601,1357,670,16,187,6468,8688,88
1796,1356,1826,5,2,6469,754,2441
2969,1348,2581,1,36,6470,4303,1627
2970,1347,2588,1,37,6471,2987,1628
2971,1343,2103,2,17,6472,37,2300
2972,1,465,1,5313,6473,1938,130
2973,4703,83,1,3373,6474,2475,123
2974,4708,941,1,223,231,4377,2227
2975,1358,175,1,39,232,4593,432
2976,1357,3084,2,3644,686,3131,2610
2977,1349,802,1,64,706,931,1253
3850,1348,967,1,179,718,5839,2228
3851,1344,1846,2492,1940,748,521,2566
3852,3650,548,2537,5307,755,1433,7
3853,3651,195,4,37,2973,6710,43
3854,3652,2940,1,40,3964,6959,2075
3855,3653,2947,1,41,3965,1090,2386
3856,3664,2951,9,44,3966,7695,2355
3857,1382,2957,6,45,3967,2542,2310
3858,1359,2960,7,33,6460,4528,2357
3859,1357,53,1,15,566,4249,768
5086,1129,3409,8,6508,2331,8785,611
1,1128,358,5,5368,3375,3632,1403
5087,1111,3411,8,11,3376,5618,1736
5086,1110,3412,2,50,6445,5339,1436
1,1107,3095,3,355,6448,5153,993
1802,1106,860,1,66,6450,8138,776
6991,1105,379,1252,31,6452,6319,423
6992,1104,2630,1,251,6454,7385,2575
7142,1103,3001,3,271,6455,5297,2487
7143,1102,3131,2,253,6456,441,2430
7417,1101,3132,4,254,6457,379,2204
7642,1100,3133,1,255,6458,6566,2253
7643,1099,3134,1,256,79,671,2273
1,1098,3051,1,231,128,1456,2431
7827,1097,3135,1,258,180,1659,2281
7863,1096,3136,3,259,4224,8739,2282
7864,1095,3138,2,260,4225,8658,743
5,1094,885,1,3437,4226,3106,1376
8103,1093,3135,16,113,4229,9423,2296
8176,1092,3136,6,67,4231,6379,2396
8733,1091,3137,1,69,4232,2165,2305
8734,1090,3138,1,114,4237,5182,1507
8735,1089,43,2,5808,4238,6249,280
8820,1088,889,1,5746,4243,6009,1099
8839,1087,2918,22,6532,4250,7311,1437
8848,1086,739,7959,44,6147,748,618
1,1085,311,3,5,6411,7620,1686
1,1084,66,18,307,6412,4350,239
1,1083,2921,5807,450,6413,2744,563
2,1082,2923,6,451,6414,6509,562
3,1081,98,1,29,6415,1050,45
6032,1080,5,1,8,6416,3425,33
1,1079,23,1,20,6418,212,723
2,1078,1077,2,66,6419,2860,2152
2,1075,1927,2,31,6436,5396,1780
3,1057,864,1,11,6437,1907,892
4,1,26,1,41,6439,3489,262
5,2,1827,43,16,6442,1170,1305
6,1383,1053,4231,7350,308,7257,895
7,1369,1838,44,30,332,4659,2143
8,1360,1415,95,40,553,2365,1123
266,1358,1078,2213,10,554,1611,853
9,1130,2,2,2,555,6264,1
10,1129,1419,83,130,2146,1596,1845
1249,1112,1080,57,1667,2150,3554,610
10,1111,1090,56,1263,2152,991,1676
1,1108,1381,13,48,2159,7869,677
2,1107,3309,14,109,6405,2163,2002
3,1106,1092,8,64,6406,3216,2319
4,1105,1865,60,7463,6408,1059,2595
270,1104,327,4931,7464,6409,7173,17
1253,1101,10,32,4,1320,383,643
1,1100,8,34,362,1370,2017,526
3,1099,1873,52,7465,1528,4512,2150
1254,1098,208,50,7,2339,2012,657
2,1097,209,70,8,5244,6493,1228
272,1095,6,27,10,5249,3341,647
4,1094,4,25,366,5257,6349,893
1255,1093,3254,21,369,5261,8224,1085
557,1092,3255,20,356,6387,1846,1086
558,1091,838,1,1644,6398,296,54
273,1090,1120,29,163,6401,605,1695
2,1089,1123,3,162,6402,6176,464
274,1088,2,52,358,6403,118,117
1257,1087,216,38,355,4899,2118,131
555,1086,1118,23,388,4900,2212,848
1,1085,2,64,352,4901,4300,121
1259,1084,2779,39,319,4902,3347,1809
912,1083,1129,10,407,4903,5901,2585
1,1082,1416,17,1,4904,3762,496
1116,1081,1339,16,1,4905,203,1331
3,1080,1417,15,2,4906,5138,497
4,1076,1332,4,45,4907,5686,1748
1114,1058,1335,5,46,4908,1195,1628
1,1,1342,9,47,4909,8055,1579
1450,8266,1344,197,48,4910,1264,1200
1,1359,1346,7,49,4911,4339,1201
1,1385,1347,9,50,79,226,1588
2,1360,1348,3,1905,236,2323,1202
3,1351,1351,2,51,244,1003,1363
4,1192,1214,4,52,2500,462,1658
5,1126,473,1,54,2501,796,1542
336,1113,1354,8,55,2502,3504,1203
207,1110,1356,7156,56,2504,645,78
3380,1109,1359,2,57,2509,1848,1436
1,1108,1361,4558,58,3451,9227,77
206,1107,1363,5,191,3452,2894,1223
2,1106,1364,3,59,3474,7936,76
3400,1105,16,4,60,6379,4703,255
2,1104,1366,7,61,6380,3429,1399
3404,1103,1368,2,62,64,1247,1395
3405,1102,1370,5,63,81,3592,75
1,1099,1373,11,64,5498,3165,74
2,1097,1374,9,65,5499,5351,73
3,1096,1375,1,66,5500,5894,72
1,1093,1377,8,67,5502,5951,1238
3,1091,1378,7,68,5503,4410,1242
4,1090,1380,6,69,5504,2571,1438
1460,1089,1383,3,70,5505,6990,71
1,1088,1385,10,1703,5506,748,1354
880,1087,1387,2,71,5507,3900,1128
1026,1086,131,1,72,6376,4545,87
4,1085,1389,1,73,6377,4620,70
6,1078,1391,2,74,108,75,1501
15,1075,1394,1,75,153,5706,1513
16,1060,1396,6,76,246,4083,1417
17,1059,1397,1,77,279,7683,1663
18,1058,1398,2,78,904,356,1649
3,1057,1399,2,79,905,3907,1648
879,1056,1400,4,80,906,598,69
878,1055,1401,2,81,907,2591,1289
18,1054,1402,3,82,908,5409,68
21,1053,1403,4,83,909,1567,1106
1532,1052,1405,2,84,2556,2736,1251
1110,1036,1407,1,85,2557,3623,67
36,458,1409,1,86,6373,7026,1096
274,450,1411,2,87,33,6726,1095
40,3,1413,1,88,80,2421,66
41,2,1415,3,89,126,4535,65
1463,89,1417,1,90,184,2382,1652
43,917,1418,1,91,3235,1862,1086
1049,3057,1420,1,92,3237,4935,64
1048,3059,1422,1,93,3238,8010,63
863,3060,1424,2,94,3239,2009,1476
1346,3061,1426,1,95,3240,6001,62
4,3062,1428,4,96,3241,2174,61
278,3064,1430,3,97,3243,581,1075
868,3066,1431,46,98,3244,1345,1074
312,3067,1432,1,100,3245,1593,60
1,3068,1434,1,102,72,3489,59
888,3069,1436,8,1901,5376,2808,58
8659,3080,1437,2,870,5377,2669,1066
1496,7742,3296,1,103,5381,50,3664
1,7746,644,6,104,5382,5362,628
1506,7748,1438,5,105,5542,2028,57
1,7752,1440,15,106,5543,45,56
1406,7753,1441,13,107,5544,2532,1061
1407,1386,1443,12,108,5545,3319,55
1,1133,1444,4,1900,5571,438,1520
694,1132,1445,3,109,5572,4405,54
1388,1124,1446,1,110,5573,5064,1425
1385,1115,1447,11,111,6370,3734,53
698,1114,1448,14,112,84,2110,1058
699,1111,1449,2,113,187,225,52
700,1110,1450,4,114,402,3689,51
1214,1109,1451,1,6873,2645,2155,1054
701,1108,1452,1,115,3346,1704,50
702,1107,1201,3,116,4154,4346,1047
703,1106,1453,4,117,4760,968,49
1213,1104,1454,1,118,5835,787,48
1212,1103,1456,2,119,6363,1202,47
704,1102,1458,1,120,6365,415,46
705,1101,1460,3,121,6366,5844,45
706,1100,1461,19,122,6367,1703,44
707,1099,1463,2,123,6368,2464,43
708,1098,1465,10,124,127,8725,42
709,1096,1466,1,189,4667,7919,41
710,1094,1467,2,230,4668,139,40
711,1093,1468,1,4,4669,5916,1661
712,1092,1469,9,44,4670,7022,39
713,1091,1454,86,3,4671,104,573
714,1090,2,29,2,4672,2147,54
733,1089,1455,144,3,4673,94,882
