Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM strict
762,765,455,18,178,463,648,1207
680,757,473,12,341,547,451,1368
463,369,294,95,251,549,39,1473
284,4,493,37,3,550,32,322
473,3,291,39,8,861,309,137
667,2,403,1502,10,1309,484,175
1,1,1033,19,301,1310,401,822
39,5,908,3,300,1311,1498,717
763,771,856,4,17,1312,2138,696
464,423,287,17,202,1344,1928,135
285,399,402,18,415,1345,116,27
474,398,784,21,5,16,347,459
668,397,896,96,7,26,16,497
40,396,1526,34,304,127,2080,500
764,395,780,24,412,205,2069,457
465,394,112,1698,2,238,326,38
286,393,198,6,15,284,970,218
475,392,804,89,16,317,1460,905
669,391,901,1831,17,338,849,1039
799,390,826,31,19,448,1389,789
665,6,699,45,21,482,1112,889
644,7,4,1483,12,538,83,216
1,2,773,22,13,539,1097,353
2,667,967,23,407,590,1737,2
145,666,146,2,409,734,1527,106
144,388,599,1,215,853,285,1033
143,386,285,40,1117,856,54,851
207,195,511,115,233,1096,385,967
204,82,116,53,189,1267,1679,40
3,1,156,5,192,1285,1668,73
1,18,34,1679,194,1286,75,68
146,19,675,25,196,1362,569,164
145,2,805,108,405,1495,1059,148
144,1,806,1812,406,1507,448,207
208,3,453,50,407,1595,988,43
205,2,262,26,377,1597,711,1294
150,1,466,1505,1532,1626,1014,324
147,4,1021,1,1535,943,640,377
146,3,75,20,702,946,430,456
145,2,1024,21,125,1602,1382,28
209,1,1025,1725,374,1603,1380,225
206,5,1027,18,1,1604,1151,142
149,4,68,93,403,1605,1482,105
148,3,103,31,414,1606,582,1064
1,2,72,27,709,1607,571,1180
446,1,125,1701,173,1608,1172,771
445,6,560,3,174,1609,528,117
444,5,740,86,132,1610,38,121
443,4,900,1834,833,1611,649,137
440,3,105,28,159,1612,109,38
439,2,148,48,471,1613,386,983
693,1,72,1506,168,1614,1654,880
447,7,275,21,172,1615,210,929
446,6,886,22,272,1616,2022,163
445,5,341,1426,1531,1617,496,1024
444,4,646,1427,1534,1618,2256,429
97,3,896,17,701,1619,1791,272
441,2,200,92,489,1620,2122,351
440,1,899,30,124,1621,58,77
694,8,652,28,373,1622,69,17
460,7,900,1702,402,1623,1812,1004
703,6,902,2,413,1624,1168,330
622,5,659,85,1579,138,678,470
338,4,57,1835,832,163,1289,723
693,3,904,27,1357,210,749,1020
678,2,600,49,1426,216,1026,37
1,1,22,1,1487,231,1812,959
2,9,26,38,13,235,1581,1075
3,8,19,113,158,246,1912,1
4,7,13,51,521,267,152,67
5,6,7,7,522,282,141,89
6,5,197,23,636,392,958,83
46,4,435,106,470,960,468,72
652,3,615,48,689,961,539,62
271,2,233,28,167,970,816,335
1,1,150,39,171,1204,231,435
2,9,162,114,258,1205,100,438
3,8,155,52,259,1206,1964,412
4,7,48,6,260,1207,1953,878
5,6,50,24,262,1208,854,775
749,5,761,107,999,1572,1344,824
272,4,122,49,271,1573,1273,268
1,3,336,27,148,1574,996,206
2,2,344,1443,8,1575,1295,297
138,1,621,1518,430,1576,1626,218
3,10,623,1456,397,1577,438,50
698,9,278,1398,16,1578,427,1048
273,8,306,3,1214,5,1096,362
1,7,549,1428,1217,18,672,363
137,6,554,299,1032,39,1001,200
2,5,273,1511,326,42,182,844
3,4,393,562,327,46,135,897
751,3,390,409,48,68,793,284
274,2,237,1453,49,83,253,655
136,1,538,1377,50,88,530,16
1,11,262,1728,51,100,2199,951
2,10,859,1,60,134,1454,169
752,9,587,5,64,157,454,217
275,8,935,1247,71,175,841,454
1,7,723,1216,73,223,427,644
152,6,76,1293,186,253,513,11
151,5,1183,1242,914,995,1106,652
469,4,701,4,27,996,1923,271
636,3,848,659,162,998,1278,5
637,2,850,666,292,999,2008,124
318,1,105,3,209,1000,118,12
317,12,358,1179,228,1008,226,783
316,11,173,1297,249,1009,490,488
315,10,29,21,406,1010,498,645
314,9,506,968,144,1211,2350,239
113,8,209,1764,1137,1380,1966,103
427,7,107,1500,374,1432,1729,572
230,6,16,1,240,65,1469,573
29,5,730,1357,242,68,585,574
318,4,732,12,245,94,1293,576
317,3,736,1393,253,114,1338,153
316,2,741,1013,269,134,672,1055
763,1,1185,1657,391,246,100,420
315,13,742,309,431,271,1868,484
806,12,68,295,1342,302,1753,969
805,11,1188,241,98,371,1516,754
804,10,863,318,100,372,295,803
803,9,589,1338,375,418,724,613
667,8,121,1349,395,419,1244,545
666,7,2,26,397,897,44,175
665,6,614,208,52,898,806,88
664,5,1,231,55,949,811,1
758,4,769,228,56,967,251,214
588,3,919,2,58,968,1135,322
587,2,24,2,176,969,1403,80
586,1,963,1,89,1059,1953,355
583,14,1113,113,394,1061,235,247
582,13,153,129,396,1062,538,24
432,12,310,1563,19,1063,303,1094
1,11,3,1668,17,1065,95,31
231,10,9,10,310,1066,1880,43
232,9,261,3,117,1447,663,1365
658,8,238,8,16,5,261,55
657,7,636,4,312,19,188,1312
641,6,706,1,1078,76,1812,1112
642,5,219,5,955,105,1624,74
590,4,428,96,164,120,133,76
589,3,15,4,165,137,204,7
586,2,501,72,11,138,400,1107
585,1,406,364,6,306,1007,188
619,15,317,76,415,307,464,781
443,14,408,1,416,336,1764,1363
1,13,409,1,417,490,680,220
2,12,412,3,418,491,180,112
17,11,332,5,419,492,1191,173
783,10,413,4,420,631,1018,41
1,9,416,8,421,698,1310,144
16,8,418,1162,5,700,1554,65
784,7,918,8,856,755,72,35
15,6,202,1254,26,831,1720,95
785,5,52,1179,238,832,508,75
817,4,419,373,240,893,644,45
1,3,421,13,242,894,118,118
2,2,422,30,246,895,524,172
3,1,423,10,392,1134,1230,171
4,16,266,1,394,1344,641,170
5,15,1031,1685,191,1345,193,755
6,14,809,1991,1413,12,1448,1043
7,13,695,9,3,25,713,986
8,12,22,1,1163,38,1064,116
9,11,237,1595,1580,51,1713,123
10,10,527,2,311,83,1250,691
3,9,805,1596,19,101,649,113
2,8,826,3,23,115,186,35
1,7,136,1182,189,116,360,240
11,6,93,1168,201,151,376,242
12,5,466,1260,1057,185,542,178
13,4,808,1185,27,241,1686,1019
14,3,658,1841,17,304,1246,90
818,2,1546,1,326,325,451,34
1,1,235,2,99,327,59,25
755,632,607,1,33,354,392,903
59,631,340,3,264,390,1383,1011
643,630,345,831,391,400,625,1041
239,629,584,1262,393,487,1897,396
2,686,309,95,675,751,735,517
3,1,103,1021,10,756,1935,53
4,1,106,885,406,757,2222,69
5,687,866,101,9,758,210,1211
6,354,869,151,58,772,1577,1126
7,260,874,6,63,800,122,1157
8,5,74,164,65,817,2107,37
9,688,122,238,1032,25,477,96
4,1,129,254,1101,43,828,102
3,689,30,1769,40,117,1765,6
2,2,885,1739,41,127,1143,1050
10,1,890,170,42,159,1724,1103
11,690,63,375,43,235,980,78
12,3,905,193,1029,258,301,103
13,2,164,98,390,276,1354,1037
641,1,898,1,380,277,1368,763
14,691,744,2,330,279,2114,422
819,4,68,1,821,293,1155,81
756,3,619,191,1274,327,163,117
644,2,137,477,947,337,1428,243
240,1,27,87,1517,457,106,570
1,359,117,2,408,458,1006,35
2,358,1266,1,31,479,1464,885
3,357,1426,119,296,480,1805,704
4,356,36,31,223,481,1411,764
5,245,292,1997,313,485,357,752
6,244,299,1983,314,491,242,384
7,243,1538,1929,376,492,5,66
8,236,1097,2006,377,498,1806,638
5,5,394,37,379,636,1703,567
4,6,823,1298,312,859,924,471
3,693,133,1519,256,13,139,127
9,360,491,66,845,34,334,389
10,266,477,86,1197,37,1778,413
11,7,552,71,115,41,1,990
12,6,1033,193,105,63,236,567
642,5,981,199,286,78,1144,356
13,4,1358,99,164,83,1904,358
820,3,620,102,274,95,945,33
1,2,723,19,855,129,109,361
2,1,395,130,268,152,112,431
3,694,1071,3,196,170,425,405
4,361,1132,4,198,218,460,324
5,267,156,2,200,248,467,326
6,8,1529,2,213,990,145,206
7,7,1080,307,215,991,1755,632
6,6,1074,17,395,993,1212,214
5,5,115,90,155,994,642,470
4,4,344,159,154,995,513,899
8,3,1194,10,79,1003,163,53
9,2,759,14,831,1004,170,49
10,1,189,3,923,1005,836,470
11,695,232,1,924,1206,1469,709
643,362,95,4,733,1375,119,220
12,268,62,24,1104,1427,1867,723
821,9,245,4,233,25,322,32
1,8,868,38,1127,30,844,623
10,7,434,1,1054,41,67,955
813,6,1383,43,309,59,408,351
822,5,1539,78,206,95,815,402
9,4,488,74,1142,106,660,794
258,3,888,54,79,157,1141,780
814,2,889,92,225,184,175,753
1,1,890,157,150,273,980,975
8,696,892,12,30,275,630,787
7,376,677,16,20,298,297,895
721,375,830,1,323,439,369,475
1,374,680,3,366,482,1002,199
2,373,1146,2,369,726,586,197
6,372,896,26,371,727,1400,433
636,371,1412,10,373,728,623,516
28,231,551,51,388,729,850,662
29,230,1540,718,390,731,708,561
260,29,1150,159,1180,803,1207,782
30,11,409,6,1181,843,284,830
258,10,362,5,109,929,304,59
31,782,367,516,1325,1087,602,512
257,781,1061,654,67,1126,320,184
1,780,1220,409,1446,1606,1651,208
5,779,194,392,1170,28,169,443
637,778,99,41,14,33,356,1008
27,644,1223,72,1359,42,58,97
28,643,457,5,17,71,28,444
29,640,458,1432,19,78,1263,43
259,639,674,454,23,100,1326,44
30,2,459,311,25,115,1767,1106
258,3,955,320,26,144,1865,34
4,4,76,63,214,154,1127,1105
638,793,130,1,1158,170,20,40
26,783,132,1,316,176,1572,107
27,782,165,1,311,182,1342,97
262,781,172,2,312,200,1377,289
28,780,949,1393,145,299,89,313
260,779,4,1396,215,301,1590,182
29,645,645,520,198,655,351,67
259,644,1176,411,198,1105,1127,464
1,641,29,3,157,1157,2025,1053
3,640,217,1,156,1335,1692,114
2,1,62,16,85,1336,1026,47
1,1,105,17,1246,1337,1981,51
698,2,1013,11,354,1338,5,892
80,3,346,25,1358,1339,772,664
779,792,703,492,199,1340,985,887
439,795,553,1,1394,13,35,995
831,794,753,295,386,32,1235,747
678,795,987,5,388,54,692,365
677,796,349,838,91,86,604,249
661,796,1001,412,334,111,215,798
662,1,651,2,325,115,683,791
654,793,1183,2,4,132,350,173
780,794,626,15,377,176,316,1322
453,795,3,16,49,178,639,85
607,797,8,12,54,279,1347,54
445,2,792,24,56,391,570,1174
686,1,534,238,1153,392,1598,954
768,792,532,81,321,421,1068,964
442,649,32,604,319,422,204,29
844,3,317,199,1212,425,948,1230
810,2,836,178,31,426,864,1205
1,1,19,1,32,483,198,161
845,6,24,29,33,489,235,108
811,7,803,26,34,490,760,1289
174,650,141,437,64,491,1153,440
437,4,198,115,65,664,162,1349
106,3,1179,71,82,759,784,450
592,2,76,1256,1416,780,911,448
391,1,226,4,1474,1128,36,10
590,5,224,36,1075,57,825,987
111,6,872,158,1114,126,683,136
89,651,215,233,762,162,1720,482
528,5,210,89,1093,203,336,610
745,4,97,321,877,451,928,47
514,3,202,90,1095,455,323,527
1,2,661,242,1233,466,321,308
90,1,200,41,1097,629,1086,430
145,4,876,109,1046,663,477,1005
91,5,94,1481,698,1381,1268,173
146,652,744,1482,532,1382,1200,786
92,6,33,156,627,1383,599,358
833,5,40,261,628,1384,780,1014
789,4,348,59,576,1385,1249,386
715,3,142,1487,16,1386,368,410
1,2,1007,169,17,1387,651,249
819,1,391,180,349,1388,1171,32
660,3,307,1351,351,1389,117,888
163,4,844,209,15,1390,589,1007
820,653,294,1331,345,1586,428,858
743,7,599,72,18,1587,891,572
342,6,218,248,83,1588,76,720
531,5,482,158,86,1589,471,243
780,4,486,160,1195,1590,607,84
837,3,491,157,1393,24,1549,685
836,2,576,161,1218,40,1834,333
778,1,139,269,513,41,76,343
777,2,143,43,525,69,668,340
776,3,915,206,708,132,1823,331
856,654,169,611,1414,214,1347,258
104,8,209,177,710,230,1085,140
129,7,171,1377,1588,233,733,1008
1,6,381,91,1418,284,850,740
2,5,170,1388,1419,338,1267,235
732,4,360,1425,1420,400,363,897
857,3,109,377,1421,401,575,323
105,2,125,37,480,479,1473,916
130,1,122,33,194,550,1140,854
1,1,1180,50,1261,659,474,851
733,2,252,51,637,841,1429,312
858,738,611,23,291,844,557,79
106,707,711,1,6,1021,1127,869
131,516,484,109,7,1210,1271,21
663,515,2,43,9,1394,349,114
1,429,645,447,10,1521,1024,500
2,427,591,242,11,1522,280,339
287,426,59,7,333,1523,875,280
286,53,148,1189,342,1524,319,297
3,656,143,1184,558,15,437,240
285,655,136,140,54,40,728,86
4,297,129,443,703,56,206,903
284,298,120,35,389,70,41,816
5,818,325,19,986,73,1107,614
6,801,823,85,258,134,185,637
699,1,481,331,1641,141,1229,624
698,2,385,41,404,189,686,568
682,1,72,1416,1581,202,1152,309
683,813,980,1,1332,271,107,112
664,816,4,135,328,443,1039,236
1,888,848,1,1508,555,13,1045
288,804,274,331,1511,578,15,1141
287,627,894,130,1513,1085,1422,1091
2,484,889,67,1514,1086,935,1089
286,3,887,1,1159,1087,68,1066
3,2,883,6,13,1088,1636,1062
285,1,45,2,1334,1092,67,11
4,485,216,5,343,1097,1568,1242
5,4,840,1,16,1224,135,984
700,3,706,183,22,1227,1570,1025
699,2,443,18,26,1232,163,105
683,1,662,41,34,1233,526,1485
684,4,248,151,36,1234,814,328
665,13,704,30,1206,15,1221,530
289,12,705,34,135,23,1066,529
288,11,759,162,613,39,1547,84
1,10,118,566,155,55,1079,23
287,9,58,16,82,69,581,63
2,8,270,265,107,96,574,26
286,5,19,159,69,119,1256,48
3,4,12,379,1209,149,359,149
4,3,5,1063,1207,186,1161,1046
701,2,349,837,9,232,845,147
700,1,853,681,8,237,129,38
684,14,350,8,7,269,2002,9
685,13,163,575,1136,394,754,18
666,12,3,1,1205,413,3,19
288,11,6,523,1203,414,435,41
1,10,17,1,1212,654,1255,1020
287,9,146,355,1147,656,1755,649
2,6,752,1,71,664,1120,31
3,5,108,405,856,937,669,57
702,4,454,2,80,944,269,186
701,3,316,1,73,1219,845,157
685,2,584,3,41,1220,234,210
686,1,260,3,329,1221,1596,212
667,2,373,354,330,1423,635,211
288,808,376,404,331,10,451,1054
1,7,378,3,332,111,1389,34
554,6,802,2,4,189,275,179
555,5,89,4,76,222,886,8
2,4,380,2,335,268,476,61
668,3,331,1153,149,301,804,28
1,2,8,1,2,322,1114,349
704,1,36,1549,31,432,251,927
703,8,301,1545,78,466,860,928
687,7,832,1542,40,522,1127,999
688,5,836,1540,42,523,1185,246
669,9,841,10,43,574,2198,977
850,8,560,5,44,718,1865,207
837,7,847,885,46,837,701,49
549,6,561,80,49,1080,1258,686
424,5,341,1,53,1251,1654,561
689,4,270,117,170,1269,1459,905
690,3,278,1,172,1270,1195,1054
688,2,282,198,307,1346,864,1078
687,10,286,244,1126,1350,132,648
770,9,3,366,148,1479,2320,319
769,8,682,364,1007,1491,1619,553
178,7,305,207,42,1579,627,21
763,6,396,330,232,1581,1239,76
805,5,383,312,1132,8,961,229
804,4,1,331,1198,23,655,286
757,3,303,335,296,84,1188,38
756,1,242,313,311,99,29,184
803,8,239,362,313,150,1296,194
538,7,232,315,316,259,1009,198
754,3,299,1122,1232,297,1511,1076
225,1,76,902,193,472,593,314
224,2,302,900,308,473,1010,526
223,63,304,1121,310,498,2073,527
222,722,307,33,312,499,1176,529
221,721,308,1,315,524,657,794
234,653,1074,1412,978,525,67,1112
232,2,5,389,3,578,969,2
747,3,7,679,5,579,426,25
2,495,11,154,6,580,870,29
186,11,317,40,884,623,961,88
772,10,315,285,173,1326,1010,29
771,3,362,2,33,1436,419,103
180,724,408,57,34,1437,194,304
765,723,691,55,35,1438,225,155
540,496,692,1,36,1442,1356,286
756,1,693,2,37,1443,577,595
749,32,26,10,1368,13,140,46
1,725,170,4,38,26,625,380
3,724,178,3,103,39,1933,422
775,497,181,11,775,71,1496,424
774,31,1548,3,117,89,1981,462
869,393,917,2064,909,103,1965,383
553,392,238,3,907,104,174,701
750,391,243,1,15,139,472,222
1,2,1465,1,14,173,171,1018
4,1,988,2,13,229,643,999
3,504,1069,23,981,292,1736,1110
5,102,2,1,2,313,483,23
1,1,6,16,3,315,1487,27
459,7,312,17,887,342,914,90
37,505,310,3,176,378,447,31
226,4,357,18,30,388,1686,101
837,3,403,1236,31,739,1094,306
836,2,686,19,32,744,905,157
735,1,687,20,33,745,1141,288
117,2,688,24,34,746,2219,597
816,669,31,17,1371,760,1970,48
476,3,165,4,35,788,930,382
411,2,173,19,106,805,2169,424
142,1,176,1235,778,27,1577,426
565,502,1543,20,114,45,1388,464
574,397,912,1,912,60,285,381
573,396,233,1346,910,74,558,699
120,395,238,124,18,98,1261,224
460,5,1460,1,17,183,396,1016
38,4,983,443,16,1336,741,997
118,3,1067,57,983,1337,1256,1087
477,2,4,800,1,1343,142,4
754,3,217,1,1417,1344,155,1
33,4,310,11,889,1345,817,113
32,1,308,11,178,1348,268,54
443,511,355,12,28,1349,972,78
442,109,401,10,29,1350,423,329
441,1,684,1496,30,1351,860,180
440,1,685,3,31,1352,456,311
439,2,686,8,32,1434,41,620
438,1,33,403,1373,1435,371,71
437,1,163,402,33,1436,202,405
766,771,171,416,108,1437,669,447
639,689,174,401,780,1438,570,449
566,688,1541,5,112,1439,93,487
478,687,910,3,914,15,1661,358
872,686,231,26,912,28,67,676
219,761,236,325,20,40,1094,247
92,1,1458,328,19,46,33,993
64,762,981,400,18,52,211,974
383,735,1063,399,984,55,25,1083
382,2,213,840,1418,72,189,3
381,1,306,8,890,85,1568,117
380,165,304,163,179,109,436,58
379,3,351,4,27,116,2131,74
378,1,397,1,28,157,1698,333
731,693,484,2,29,406,45,184
864,692,680,5,30,699,235,315
724,691,681,5,31,710,433,624
723,690,682,6,1374,712,2086,75
93,2,37,306,32,838,731,578
65,3,159,162,109,839,1052,409
384,1,167,151,781,856,82,451
383,744,170,799,204,881,2038,453
382,743,1537,1197,111,882,382,491
381,742,906,90,915,1571,1787,354
380,741,227,88,913,1572,1670,672
379,740,232,1,21,21,1896,251
48,739,1454,37,20,28,501,989
540,738,977,16,19,50,439,970
455,737,1025,209,746,70,1348,123
392,736,41,429,153,82,430,225
702,735,735,431,1017,116,847,1597
701,734,744,210,367,139,1910,1268
52,733,737,6,415,157,1463,1092
53,689,230,3,1089,184,367,1416
54,685,717,1,1088,205,749,1304
55,684,412,2,112,217,904,29
56,683,413,1,113,235,374,25
50,682,211,5,114,284,15,1330
872,578,210,6,115,977,1175,1378
51,576,209,1,116,978,155,1377
607,575,208,2,117,980,1123,1365
49,574,207,6,118,981,734,1364
310,573,206,7,119,982,426,1371
490,572,205,3,120,990,1278,1369
1,571,204,7,121,991,889,1373
484,2,203,8,122,992,271,1349
393,745,202,4,47,1362,389,1348
703,744,201,5,1024,29,1549,1356
702,743,579,2,287,40,1389,55
772,742,639,19,147,47,2031,384
135,741,350,1,1459,72,277,259
772,740,735,3,368,86,1489,468
1,739,454,78,83,193,1820,177
2,738,522,16,101,252,244,84
3,737,462,42,651,375,233,94
4,736,459,12,653,399,866,91
5,735,126,71,9,444,376,82
6,734,496,13,8,526,447,9
7,690,491,63,6,527,724,10
8,686,484,6,5,577,301,62
9,685,477,76,4,848,1468,1098
10,684,468,1,417,849,1799,77
136,683,991,63,152,879,265,247
747,579,576,121,39,880,254,710
495,577,50,91,212,1131,845,481
555,576,44,3,211,1132,244,480
730,575,159,8,210,1134,355,440
841,574,220,66,208,1153,426,429
513,573,293,142,207,1412,703,346
1,572,116,82,206,101,1167,431
2,1,25,7,205,118,1498,432
3,1,20,69,204,159,566,417
4,746,13,127,80,169,555,42
5,745,5,205,29,185,377,145
6,744,2,97,118,197,544,33
7,743,11,3,806,221,545,156
8,742,744,14,76,249,54,146
9,741,308,72,858,314,125,410
137,740,81,148,1214,322,402,53
748,739,494,142,1211,362,202,35
496,738,758,13,1209,363,189,13
556,737,762,23,1207,428,171,52
514,736,767,17,1218,462,1458,43
1,735,569,8,1205,470,436,183
2,691,441,18,57,687,76,210
3,580,173,12,67,1143,1211,985
4,578,485,1,69,1368,468,208
5,577,446,74,71,1564,799,993
6,576,206,12,74,1565,1265,124
7,575,249,46,78,1566,1254,959
8,574,252,16,1177,1567,155,4
138,573,365,67,147,19,645,27
749,735,368,9,1176,41,574,39
497,736,370,67,327,57,297,244
557,737,372,1526,328,59,890,332
515,750,262,4,329,73,725,907
1,749,138,5,330,119,408,845
2,748,155,6,333,163,334,842
3,747,642,3,82,256,1027,30
4,746,312,72,83,309,1358,59
5,745,330,10,84,371,706,55
6,744,1121,48,85,373,695,476
7,743,1124,1722,105,382,1048,218
139,6,542,18,1149,508,404,271
750,5,543,65,1138,690,86,273
498,4,544,1855,120,749,525,272
558,679,545,7,16,834,15,240
516,644,546,69,24,835,262,38
1,643,547,1,11,1155,317,20
2,642,548,1,10,1157,742,23
3,58,549,8,9,1403,619,656
4,834,824,67,6,1404,950,381
5,697,828,5,135,1407,1114,344
6,1,833,53,137,15,1103,323
140,332,323,69,140,76,1144,866
751,682,552,23,131,91,4,867
499,1,839,60,132,142,494,938
559,1,553,2013,38,251,811,307
517,683,333,73,40,289,1031,916
1,835,338,2,41,464,423,268
2,4,341,74,42,465,146,110
3,3,845,2,44,490,1059,319
4,2,342,9,47,491,1361,214
5,1,794,66,51,516,1692,213
141,836,702,4,387,517,372,789
752,5,925,54,331,570,361,669
500,4,63,70,13,571,402,720
560,3,68,24,11,572,738,129
518,2,74,59,7,615,248,138
1,1,58,1755,56,1318,382,137
2,837,931,1535,1129,1428,1300,100
3,5,140,1533,317,1429,883,42
4,4,250,1754,286,1430,180,17
142,3,282,2014,829,1434,69,101
753,2,163,74,830,1435,289,55
501,1,155,1,832,180,319,212
561,1,145,75,833,240,596,176
519,540,132,1,835,286,2183,164
1,7,102,2,836,315,138,163
2,6,99,5,133,347,1256,131
3,5,776,4,340,366,1774,150
143,3,942,25,337,469,868,736
754,2,945,8,306,470,1263,738
502,4,949,3,301,471,172,648
562,3,953,7,1069,649,379,730
520,2,954,1,1243,681,77,1050
1,5,312,3,1244,682,1394,731
2,4,502,6,1245,836,1912,1045
144,3,960,27,1246,1548,1006,47
755,1,962,6,1310,1549,1401,11
503,669,964,5,1323,1550,310,82
563,2,198,5,908,1551,517,616
191,3,124,4,912,1552,1886,435
521,670,968,9,960,1553,518,406
1,1,969,30,965,1554,388,84
145,1,147,3,851,1559,7,190
756,2,151,8,1097,1560,1084,114
504,4,975,2,1098,11,877,152
564,888,977,7,5,25,492,207
192,887,437,8,208,28,2073,239
522,869,438,6,1299,35,2084,228
146,868,265,3,39,69,730,894
757,809,268,5,55,114,823,153
505,808,703,2,915,165,115,697
565,807,981,4,641,245,232,154
193,806,707,2073,131,311,924,521
523,383,214,741,130,508,198,527
876,1,108,1,594,509,1256,490
867,806,109,2,597,648,11,491
833,473,224,5,4,677,1343,200
548,471,1009,3,1456,679,1250,878
57,14,403,6,607,943,1958,193
154,890,303,4,36,1207,1841,609
195,889,373,34,322,1208,1970,1251
742,871,383,1,1229,1209,1267,45
524,870,662,3,1230,1438,1354,26
386,817,526,1,1230,1439,1261,740
149,816,230,5,1227,1440,1765,139
1,495,536,4,3,1441,1969,990
150,494,540,358,196,17,1957,991
2,493,663,4,801,28,87,618
328,385,223,2,206,96,93,528
151,339,601,8,1477,101,411,561
1,338,45,1,184,133,615,558
329,4,682,1,1245,189,498,275
721,3,653,39,713,285,627,1134
9,2,86,2,993,286,6,1143
